,price
16689,3926.0
16690,4588.0
16691,1314.0
16692,1179.0
16693,2772.0
16694,1569.0
16695,5805.0
16696,15765.0
16697,3858.0
16698,2334.0
16699,2230.0
16700,2263.0
16701,2592.0
16702,2644.0
16703,633.0
16704,2161.0
16705,1715.0
16706,3265.0
16707,15923.0
16708,6435.0
16709,1621.0
16710,2616.0
16711,982.0
16712,734.0
16713,847.0
16714,4641.0
16715,576.0
16716,1173.0
16717,641.0
16718,829.0
16719,13642.0
16720,5759.0
16721,781.0
16722,802.0
16723,839.0
16724,7539.0
16725,828.0
16726,5485.0
16727,1097.0
16728,776.0
16729,640.0
16730,7553.0
16731,9090.0
16732,3048.0
16733,6720.0
16734,2149.0
16735,5197.0
16736,2203.0
16737,5019.0
16738,5799.0
16739,3459.0
16740,6903.0
16741,1691.0
16742,2052.0
16743,4406.0
16744,917.0
16745,11975.0
16746,4242.0
16747,2767.0
16748,4474.0
16749,15942.0
16750,5072.0
16751,666.0
16752,4868.0
16753,4103.0
16754,1624.0
16755,14217.0
16756,596.0
16757,2614.0
16758,1059.0
16759,2551.0
16760,3534.0
16761,1415.0
16762,2388.0
16763,4278.0
16764,490.0
16765,11020.0
16766,1091.0
16767,2356.0
16768,827.0
16769,1955.0
16770,737.0
16771,4919.0
16772,6596.0
16773,8107.0
16774,877.0
16775,732.0
16776,473.0
16777,7039.0
16778,905.0
16779,1263.0
16780,1698.0
16781,414.0
16782,911.0
16783,1680.0
16784,853.0
16785,5242.0
16786,5650.0
16787,5889.0
16788,1030.0
16789,4606.0
16790,4798.0
16791,3398.0
16792,413.0
16793,768.0
16794,3484.0
16795,863.0
16796,1238.0
16797,1400.0
16798,1209.0
16799,1571.0
16800,4785.0
16801,1867.0
16802,1615.0
16803,3536.0
16804,818.0
16805,4828.0
16806,8011.0
16807,10681.0
16808,1124.0
16809,11655.0
16810,6931.0
16811,1787.0
16812,6502.0
16813,1778.0
16814,1161.0
16815,10043.0
16816,1035.0
16817,574.0
16818,5551.0
16819,6805.0
16820,2468.0
16821,926.0
16822,756.0
16823,3190.0
16824,571.0
16825,5374.0
16826,1125.0
16827,1103.0
16828,2871.0
16829,5430.0
16830,779.0
16831,1899.0
16832,2117.0
16833,13278.0
16834,1084.0
16835,5235.0
16836,1928.0
16837,470.0
16838,17191.0
16839,867.0
16840,3897.0
16841,2045.0
16842,10353.0
16843,526.0
16844,597.0
16845,1298.0
16846,545.0
16847,1174.0
16848,628.0
16849,489.0
16850,756.0
16851,802.0
16852,5211.0
16853,2588.0
16854,3794.0
16855,3265.0
16856,1695.0
16857,2719.0
16858,559.0
16859,12981.0
16860,591.0
16861,893.0
16862,1323.0
16863,12378.0
16864,497.0
16865,1007.0
16866,3259.0
16867,491.0
16868,709.0
16869,944.0
16870,3212.0
16871,1829.0
16872,472.0
16874,6412.0
16875,5398.0
16876,2365.0
16877,3415.0
16878,1295.0
16879,1774.0
16880,4838.0
16881,625.0
16882,1919.0
16883,3817.0
16884,8470.0
16885,781.0
16886,2691.0
16887,952.0
16888,3056.0
16889,4418.0
16890,2484.0
16891,1016.0
16892,1381.0
16893,16624.0
16894,3085.0
16895,745.0
16896,766.0
16897,5520.0
16898,7350.0
16899,15970.0
16900,4788.0
16901,7695.0
16902,817.0
16903,8107.0
16904,1824.0
16905,816.0
16906,10912.0
16907,17455.0
16908,2363.0
16909,2867.0
16910,3997.0
16911,4520.0
16912,452.0
16913,4397.0
16914,1071.0
16915,1079.0
16916,4693.0
16917,5967.0
16918,948.0
16919,2345.0
16920,1927.0
16921,16427.0
16922,7131.0
16923,5138.0
16924,11021.0
16925,638.0
16926,8190.0
16927,2479.0
16928,4603.0
16929,2066.0
16930,652.0
16931,425.0
16932,564.0
16933,12603.0
16934,900.0
16935,1142.0
16936,6071.0
16937,3679.0
16938,13153.0
16939,2364.0
16940,4504.0
16941,1736.0
16942,654.0
16943,684.0
16944,2394.0
16945,969.0
16946,7975.0
16947,855.0
16948,3222.0
16949,673.0
16950,2537.0
16951,596.0
16952,1690.0
16953,1284.0
16954,2358.0
16955,728.0
16956,1613.0
16957,4633.0
16958,10553.0
16959,2054.0
16960,13732.0
16961,11279.0
16962,2234.0
16963,6209.0
16964,975.0
16965,2464.0
16966,4995.0
16967,8902.0
16968,8014.0
16969,4501.0
16970,1017.0
16971,1607.0
16972,5175.0
16973,1223.0
16974,1350.0
16975,2315.0
16976,6672.0
16977,10735.0
16978,3528.0
16979,716.0
16980,1013.0
16981,5675.0
16982,810.0
16983,706.0
16984,6352.0
16985,6509.0
16986,5197.0
16987,1092.0
16988,5701.0
16989,605.0
16990,853.0
16991,16700.0
16992,605.0
16993,18343.0
16994,468.0
16995,1009.0
16996,1113.0
16997,4969.0
16998,494.0
16999,3830.0
17000,540.0
17001,4849.0
17002,1838.0
17003,539.0
17004,950.0
17005,1028.0
17006,1792.0
17007,1406.0
17008,14361.0
17009,854.0
17010,1674.0
17011,1550.0
17012,563.0
17013,1263.0
17014,1609.0
17015,9540.0
17016,7216.0
17017,704.0
17018,2690.0
17019,4704.0
17020,4382.0
17021,7550.0
17022,1408.0
17023,6458.0
17024,10471.0
17025,583.0
17026,2384.0
17027,5617.0
17028,2941.0
17029,660.0
17030,736.0
17031,9176.0
17032,1819.0
17033,1028.0
17034,642.0
17035,3378.0
17036,3447.0
17037,1436.0
17038,834.0
17039,3087.0
17040,3502.0
17041,766.0
17042,921.0
17043,6290.0
17044,10940.0
17045,1119.0
17046,544.0
17047,1610.0
17048,4751.0
17049,2301.0
17050,5960.0
17051,1186.0
17052,8490.0
17053,1600.0
17054,777.0
17055,4623.0
17056,2679.0
17057,11093.0
17058,7666.0
17059,605.0
17060,8221.0
17061,4036.0
17062,3577.0
17063,964.0
17064,12717.0
17065,886.0
17066,13811.0
17067,666.0
17068,1014.0
17069,2066.0
17070,829.0
17071,9005.0
17072,2244.0
17073,645.0
17074,7991.0
17075,9072.0
17076,846.0
17077,1387.0
17078,1132.0
17079,367.0
17080,5405.0
17081,449.0
17082,1238.0
17083,596.0
17084,8924.0
17085,1129.0
17086,4004.0
17087,3991.0
17088,3724.0
17089,1169.0
17090,6245.0
17091,3752.0
17092,12153.0
17093,1814.0
17094,596.0
17095,658.0
17096,1666.0
17097,5624.0
17098,631.0
17099,2067.0
17100,9882.0
17101,3172.0
17102,1843.0
17103,735.0
17104,770.0
17105,4292.0
17106,6973.0
17107,5955.0
17108,862.0
17109,477.0
17110,429.0
17111,2699.0
17112,1243.0
17113,540.0
17114,552.0
17115,625.0
17116,1953.0
17117,589.0
17118,1271.0
17119,14292.0
17120,6871.0
17121,1248.0
17122,4900.0
17123,1806.0
17124,1436.0
17125,1786.0
17126,7757.0
17127,4362.0
17128,1770.0
17129,1263.0
17130,561.0
17131,625.0
17132,8099.0
17133,6097.0
17134,3205.0
17135,5344.0
17136,9343.0
17137,586.0
17138,1977.0
17139,7371.0
17140,1229.0
17141,1002.0
17142,11717.0
17143,961.0
17144,11329.0
17145,974.0
17146,6371.0
17147,4463.0
17148,1295.0
17149,1929.0
17150,916.0
17151,4821.0
17152,2826.0
17153,4478.0
17154,1625.0
17155,5599.0
17156,684.0
17157,1395.0
17158,2106.0
17159,7632.0
17160,1222.0
17161,3874.0
17162,3605.0
17163,2187.0
17164,878.0
17165,1395.0
17166,673.0
17167,5430.0
17168,657.0
17169,722.0
17170,918.0
17171,9979.0
17172,2352.0
17173,1583.0
17174,11161.0
17175,3160.0
17176,2199.0
17177,2459.0
17178,558.0
17179,5166.0
17180,1265.0
17181,2511.0
17182,5525.0
17183,4021.0
17184,476.0
17185,2010.0
17186,840.0
17187,2820.0
17188,1138.0
17189,3253.0
17190,6681.0
17191,838.0
17192,445.0
17193,6075.0
17194,945.0
17195,3769.0
17196,1351.0
17197,2964.0
17198,3478.0
17199,507.0
17200,5178.0
17201,12654.0
17202,684.0
17203,16146.0
17204,628.0
17205,1394.0
17206,2738.0
17207,1942.0
17208,3582.0
17209,9359.0
17210,16003.0
17211,3686.0
17212,13389.0
17213,2415.0
17214,971.0
17215,4646.0
17216,1401.0
17217,4082.0
17218,706.0
17219,6610.0
17220,513.0
17221,4579.0
17222,6157.0
17223,1651.0
17224,930.0
17225,1034.0
17226,2717.0
17227,1840.0
17228,1792.0
17229,7438.0
17230,4729.0
17231,5229.0
17232,12342.0
17233,4752.0
17234,1601.0
17235,738.0
17236,11946.0
17237,645.0
17238,898.0
17239,1832.0
17240,10580.0
17241,3208.0
17242,1551.0
17243,1284.0
17244,1268.0
17245,608.0
17246,2346.0
17247,1314.0
17248,2368.0
17249,876.0
17250,18178.0
17251,1267.0
17252,615.0
17253,1833.0
17254,957.0
17255,2827.0
17256,827.0
17257,645.0
17258,4653.0
17259,706.0
17260,565.0
17261,1305.0
17262,17849.0
17263,1925.0
17264,9573.0
17265,963.0
17266,684.0
17267,2016.0
17268,381.0
17269,4737.0
17270,604.0
17271,4974.0
17272,679.0
17273,5922.0
17274,4544.0
17275,507.0
17276,4013.0
17277,2952.0
17278,4849.0
17279,703.0
17280,2268.0
17281,1359.0
17282,3786.0
17283,1013.0
17284,1235.0
17285,900.0
17286,6403.0
17287,4284.0
17288,14933.0
17289,6654.0
17290,5038.0
17291,605.0
17292,1348.0
17293,571.0
17294,1187.0
17295,848.0
17296,2098.0
17297,6834.0
17298,5335.0
17299,3415.0
17300,340.0
17301,4622.0
17302,818.0
17303,770.0
17304,5917.0
17305,1322.0
17306,6299.0
17307,1766.0
17308,767.0
17309,2336.0
17310,1007.0
17311,2677.0
17312,2612.0
17313,685.0
17314,13588.0
17315,16316.0
17316,552.0
17317,600.0
17318,11948.0
17319,2053.0
17320,10284.0
17321,11655.0
17322,1656.0
17323,2125.0
17324,4610.0
17325,8073.0
17326,838.0
17327,4416.0
17328,2550.0
17329,4269.0
17330,3580.0
17331,1055.0
17332,854.0
17333,405.0
17334,644.0
17335,2001.0
17336,10197.0
17337,966.0
17338,4853.0
17339,2757.0
17340,630.0
17341,4516.0
17342,5531.0
17343,6033.0
17344,16343.0
17345,1103.0
17346,915.0
17347,7019.0
17348,14300.0
17349,15671.0
17350,942.0
17351,2039.0
17352,6470.0
17353,1822.0
17354,5233.0
17355,2058.0
17356,8580.0
17357,7423.0
17358,1076.0
17359,964.0
17360,862.0
17361,16994.0
17362,880.0
17363,2750.0
17364,5264.0
17365,1101.0
17366,730.0
17367,1586.0
17368,644.0
17369,1340.0
17370,4875.0
17371,3208.0
17372,3235.0
17373,1653.0
17374,6261.0
17375,1024.0
17376,5678.0
17377,2293.0
17378,4195.0
17379,4865.0
17380,1169.0
17381,4770.0
17382,811.0
17383,2271.0
17384,4939.0
17385,984.0
17386,1164.0
17387,408.0
17388,4943.0
17389,716.0
17390,15824.0
17391,3001.0
17392,2469.0
17393,592.0
17394,2581.0
17395,2536.0
17396,10860.0
17397,1080.0
17398,8067.0
17399,2491.0
17400,709.0
17401,2789.0
17402,6164.0
17403,11059.0
17404,2310.0
17405,3314.0
17406,10577.0
17407,12199.0
17408,692.0
17409,2264.0
17410,878.0
17411,4781.0
17412,650.0
17413,7484.0
17414,7257.0
17415,1851.0
17416,2683.0
17417,4770.0
17418,2691.0
17419,7072.0
17420,3769.0
17421,2154.0
17422,15100.0
17423,6906.0
17424,2960.0
17425,4805.0
17426,865.0
17427,784.0
17428,4830.0
17429,1008.0
17430,1580.0
17431,2697.0
17432,4492.0
17433,3204.0
17434,3074.0
17435,684.0
17436,1083.0
17437,8449.0
17438,4325.0
17439,13744.0
17440,4199.0
17441,2140.0
17442,9069.0
17443,393.0
17444,1715.0
17445,645.0
17446,4790.0
17447,2612.0
17448,4333.0
17449,3950.0
17450,658.0
17451,4256.0
17452,1629.0
17453,4502.0
17454,3108.0
17455,4482.0
17456,8271.0
17457,2215.0
17458,6743.0
17459,18304.0
17460,10096.0
17461,816.0
17462,739.0
17463,7245.0
17464,7722.0
17465,811.0
17466,2366.0
17467,3348.0
17468,10211.0
17469,14452.0
17470,698.0
17471,4914.0
17472,708.0
17473,1046.0
17474,638.0
17475,3154.0
17476,878.0
17477,3701.0
17478,2108.0
17479,5535.0
17480,856.0
17481,886.0
17482,2326.0
17483,2363.0
17484,1352.0
17485,2512.0
17486,4660.0
17487,2441.0
17488,1186.0
17489,624.0
17490,1754.0
17491,10346.0
17492,17849.0
17493,658.0
17494,631.0
17495,9424.0
17496,5164.0
17497,1787.0
17498,12712.0
17499,835.0
17500,1102.0
17501,1243.0
17502,5051.0
17503,855.0
17504,4989.0
17505,13799.0
17506,15908.0
17507,2395.0
17508,1890.0
17509,5664.0
17510,477.0
17511,8596.0
17512,15047.0
17513,6936.0
17514,3377.0
17515,867.0
17516,2323.0
17517,1100.0
17518,420.0
17519,5784.0
17520,1662.0
17521,2644.0
17522,432.0
17523,4772.0
17524,8313.0
17525,579.0
17526,2765.0
17527,4935.0
17528,5573.0
17529,643.0
17530,743.0
17531,3709.0
17532,5166.0
17533,13205.0
17534,1041.0
17535,743.0
17536,1066.0
17537,590.0
17538,6263.0
17539,1116.0
17540,1691.0
17541,928.0
17542,2806.0
17543,11666.0
17544,6366.0
17545,5055.0
17546,1306.0
17547,2482.0
17548,4603.0
17549,3027.0
17550,17068.0
17551,1100.0
17552,675.0
17553,7481.0
17554,828.0
17555,6062.0
17556,552.0
17557,954.0
17558,6677.0
17559,2501.0
17560,4427.0
17561,4369.0
17562,708.0
17563,789.0
17564,477.0
17565,1588.0
17566,579.0
17567,746.0
17568,488.0
17569,2362.0
17570,1271.0
17571,596.0
17572,8032.0
17573,5411.0
17574,1760.0
17575,3073.0
17576,3146.0
17577,1190.0
17578,6988.0
17579,3472.0
17580,7792.0
17581,10546.0
17582,3107.0
17583,700.0
17584,14065.0
17585,548.0
17586,552.0
17587,3173.0
17588,1755.0
17589,684.0
17590,1931.0
17591,2125.0
17592,6108.0
17593,3655.0
17594,14364.0
17595,5620.0
17596,1062.0
17597,498.0
17598,1356.0
17599,1214.0
17600,589.0
17601,1238.0
17602,5056.0
17603,9013.0
17604,4118.0
17605,500.0
17606,521.0
17607,17073.0
17608,911.0
17609,3830.0
17610,3005.0
17611,615.0
17612,12871.0
17613,2206.0
17614,434.0
17615,394.0
17616,11600.0
17617,1214.0
17618,541.0
17619,13403.0
17620,2821.0
17621,12417.0
17622,10338.0
17623,2055.0
17624,579.0
17625,851.0
17626,2509.0
17627,2898.0
17628,4113.0
17629,8317.0
17630,14395.0
17631,666.0
17632,537.0
17633,645.0
17634,1939.0
17635,5601.0
17636,2106.0
17637,1040.0
17638,485.0
17639,2171.0
17640,8911.0
17641,453.0
17642,741.0
17643,18707.0
17644,13661.0
17645,10224.0
17646,3519.0
17647,945.0
17648,1267.0
17649,789.0
17650,6595.0
17651,838.0
17652,1668.0
17653,6419.0
17654,1622.0
17655,9858.0
17656,848.0
17657,12219.0
17658,1783.0
17659,15996.0
17660,921.0
17661,3612.0
17662,5606.0
17663,734.0
17664,1585.0
17665,4467.0
17666,6966.0
17667,7119.0
17668,17160.0
17669,5492.0
17670,3027.0
17671,1667.0
17672,2358.0
17673,700.0
17674,2113.0
17675,5973.0
17676,1655.0
17677,5082.0
17678,12671.0
17679,4694.0
17680,15767.0
17681,7147.0
17682,1323.0
17683,7092.0
17684,849.0
17685,605.0
17686,3569.0
17687,2215.0
17688,1053.0
17689,7539.0
17690,3665.0
17691,2923.0
17692,1724.0
17693,7453.0
17694,491.0
17695,370.0
17696,1013.0
17697,10084.0
17698,1833.0
17699,5430.0
17700,1019.0
17701,5483.0
17702,7345.0
17703,3013.0
17704,5914.0
17705,1237.0
17706,643.0
17707,4189.0
17708,1754.0
17709,5699.0
17710,8062.0
17711,2767.0
17712,4355.0
17713,548.0
17714,6220.0
17715,2892.0
17716,1061.0
17717,941.0
17718,4672.0
17719,2231.0
17720,4901.0
17721,2319.0
17722,2519.0
17723,1998.0
17724,7235.0
17725,12981.0
17726,4194.0
17727,6382.0
17728,3516.0
17729,1316.0
17730,872.0
17731,2387.0
17732,843.0
17733,626.0
17734,561.0
17735,485.0
17736,3601.0
17737,2104.0
17738,7453.0
17739,4968.0
17740,6038.0
17741,2227.0
17742,1097.0
17743,1286.0
17744,5677.0
17745,1665.0
17746,660.0
17747,1761.0
17748,2839.0
17749,8527.0
17750,7314.0
17751,1125.0
17752,1265.0
17753,7023.0
17754,4223.0
17755,929.0
17756,2262.0
17757,4311.0
17758,3461.0
17759,1438.0
17760,6286.0
17761,2041.0
17762,475.0
17763,1286.0
17764,3102.0
17765,616.0
17766,4458.0
17767,2839.0
17768,2117.0
17769,760.0
17770,1789.0
17771,7233.0
17772,3054.0
17773,3809.0
17774,2309.0
17775,2970.0
17776,1200.0
17777,4748.0
17778,1231.0
17779,1015.0
17780,462.0
17781,680.0
17782,5521.0
17783,710.0
17784,1343.0
17785,7239.0
17786,698.0
17787,506.0
17788,1155.0
17789,1774.0
17790,2385.0
17791,1415.0
17792,2481.0
17793,4756.0
17794,1072.0
17795,2065.0
17796,2297.0
17797,4896.0
17798,3345.0
17799,649.0
17800,4032.0
17801,4456.0
17802,1179.0
17803,4478.0
17804,865.0
17805,1270.0
17806,3634.0
17807,1938.0
17808,4832.0
17809,492.0
17810,486.0
17811,14067.0
17812,936.0
17813,7387.0
17814,984.0
17815,728.0
17816,1569.0
17817,4854.0
17818,8858.0
17819,15320.0
17820,3669.0
17821,1388.0
17822,2503.0
17823,730.0
17824,1914.0
17825,1667.0
17826,7062.0
17827,720.0
17828,4412.0
17829,1438.0
17830,2106.0
17831,3710.0
17832,1053.0
17833,743.0
17834,946.0
17835,8639.0
17836,1354.0
17837,12494.0
17838,489.0
17839,13037.0
17840,4586.0
17841,544.0
17842,1752.0
17843,949.0
17844,478.0
17845,3050.0
17846,4497.0
17847,2418.0
17848,11104.0
17849,746.0
17850,451.0
17851,4988.0
17852,481.0
17853,475.0
17854,645.0
17855,535.0
17856,2086.0
17857,2742.0
17858,7056.0
17859,11189.0
17860,1612.0
17861,5364.0
17862,1021.0
17863,788.0
17864,576.0
17865,6419.0
17866,5058.0
17867,5296.0
17868,4081.0
17869,1914.0
17870,1213.0
17871,1113.0
17872,489.0
17873,4665.0
17874,4851.0
17875,4737.0
17876,14860.0
17877,576.0
17878,10362.0
17879,1421.0
17880,2423.0
17881,508.0
17882,14239.0
17883,1594.0
17884,1877.0
17885,2792.0
17886,2919.0
17887,720.0
17888,5864.0
17889,2352.0
17890,526.0
17891,1295.0
17892,5226.0
17893,10341.0
17894,516.0
17895,1356.0
17896,3154.0
17897,3359.0
17898,1433.0
17899,5645.0
17900,536.0
17901,698.0
17902,6692.0
17903,2902.0
17904,815.0
17905,612.0
17906,672.0
17907,401.0
17908,5367.0
17909,1264.0
17910,1195.0
17911,921.0
17912,894.0
17913,510.0
17914,521.0
17915,912.0
17916,4118.0
17917,8279.0
17918,1551.0
17919,1232.0
17920,1385.0
17921,1746.0
17922,3370.0
17923,10963.0
17924,605.0
17925,1368.0
17926,2242.0
17927,12948.0
17928,3991.0
17929,9697.0
17930,3737.0
17931,548.0
17932,768.0
17933,4427.0
17934,6662.0
17935,628.0
17936,702.0
17937,2630.0
17938,2559.0
17939,2273.0
17940,1637.0
17941,2644.0
17942,11640.0
17943,759.0
17944,537.0
17945,1033.0
17946,8316.0
17947,7992.0
17948,2485.0
17949,648.0
17950,572.0
17951,478.0
17952,4943.0
17953,2123.0
17954,761.0
17955,4140.0
17956,5193.0
17957,1395.0
17958,2307.0
17959,471.0
17960,18442.0
17961,2623.0
17962,2290.0
17963,2512.0
17964,10550.0
17965,596.0
17966,4919.0
17967,1806.0
17968,767.0
17969,1333.0
17970,6987.0
17971,490.0
17972,5842.0
17973,5125.0
17974,3192.0
17975,575.0
17976,17485.0
17977,2051.0
17978,715.0
17979,675.0
17980,14258.0
17981,12127.0
17982,2003.0
17983,2512.0
17984,890.0
17985,8858.0
17986,803.0
17987,1781.0
17988,14666.0
17989,3000.0
17990,1877.0
17991,813.0
17992,9115.0
17993,2383.0
17994,10113.0
17995,1192.0
17996,1063.0
17997,882.0
17998,4698.0
17999,4283.0
18000,2469.0
18001,2681.0
18002,6075.0
18003,692.0
18004,628.0
18005,15917.0
18006,7197.0
18007,445.0
18008,3707.0
18009,775.0
18010,596.0
18011,4543.0
18012,731.0
18013,1426.0
18014,4746.0
18015,734.0
18016,4718.0
18017,1007.0
18018,7486.0
18019,1591.0
18020,8253.0
18021,9335.0
18022,7338.0
18023,730.0
18024,743.0
18025,4860.0
18026,4890.0
18027,5451.0
18028,802.0
18029,7177.0
18030,1138.0
18031,1546.0
18032,7098.0
18033,2282.0
18034,15992.0
18035,7972.0
18036,1636.0
18037,4242.0
18038,4348.0
18039,854.0
18040,613.0
18041,3290.0
18042,552.0
18043,470.0
18044,1241.0
18045,4746.0
18046,2960.0
18047,1812.0
18048,17118.0
18049,1846.0
18050,597.0
18051,709.0
18052,3818.0
18053,1168.0
18054,4785.0
18055,5832.0
18056,8216.0
18057,1914.0
18058,373.0
18059,752.0
18060,2823.0
18061,2403.0
18062,14428.0
18063,1158.0
18064,881.0
18065,5277.0
18066,18206.0
18067,1046.0
18068,827.0
18069,1004.0
18070,5174.0
18071,2320.0
18072,2898.0
18073,15464.0
18074,3444.0
18075,3422.0
18076,2376.0
18077,880.0
18078,631.0
18079,5915.0
18080,683.0
18081,4081.0
18082,1576.0
18083,505.0
18084,11716.0
18085,4267.0
18086,4661.0
18087,884.0
18088,4586.0
18089,3788.0
18090,714.0
18091,917.0
18092,552.0
18093,11392.0
18094,642.0
18095,665.0
18096,1011.0
18097,4333.0
18098,3267.0
18099,3382.0
18100,708.0
18101,3835.0
18102,4791.0
18103,622.0
18104,687.0
18105,868.0
18106,1438.0
18107,1194.0
18108,6579.0
18109,518.0
18110,1117.0
18111,4299.0
18112,844.0
18113,2647.0
18114,2493.0
18115,4232.0
18116,589.0
18117,768.0
18118,14545.0
18119,5911.0
18120,1717.0
18121,4858.0
18122,1825.0
18123,4559.0
18124,3788.0
18125,2313.0
18126,867.0
18127,5438.0
18128,799.0
18129,3218.0
18130,2162.0
18131,2109.0
18132,2352.0
18133,1056.0
18134,4030.0
18135,1435.0
18136,702.0
18137,11369.0
18138,530.0
18139,866.0
18140,465.0
18141,1605.0
18142,873.0
18143,749.0
18144,6182.0
18145,9999.0
18146,5253.0
18147,4716.0
18148,4255.0
18149,13286.0
18150,8305.0
18151,2076.0
18152,814.0
18153,1107.0
18154,802.0
18155,1625.0
18156,5277.0
18157,5255.0
18158,552.0
18159,802.0
18160,1115.0
18161,5269.0
18162,766.0
18163,5416.0
18164,3719.0
18165,4425.0
18166,675.0
18167,606.0
18168,961.0
18169,1287.0
18170,648.0
18171,6453.0
18172,574.0
18173,645.0
18174,5535.0
18175,1422.0
18176,687.0
18177,450.0
18178,5416.0
18179,8910.0
18180,5231.0
18181,1921.0
18182,898.0
18183,1069.0
18184,2277.0
18185,2382.0
18186,775.0
18187,489.0
18188,5544.0
18189,863.0
18190,2116.0
18191,4150.0
18192,6937.0
18193,681.0
18194,4447.0
18195,1134.0
18196,2854.0
18197,1994.0
18198,2096.0
18199,683.0
18200,1754.0
18201,3856.0
18202,918.0
18203,7845.0
18204,1154.0
18205,2154.0
18206,4242.0
18207,648.0
18208,1569.0
18209,891.0
18210,493.0
18211,4642.0
18212,13288.0
18213,4980.0
18214,710.0
18215,6559.0
18216,1263.0
18217,5538.0
18218,2473.0
18219,5993.0
18220,4283.0
18221,7392.0
18222,828.0
18223,2578.0
18224,7072.0
18225,16465.0
18226,2208.0
18227,1417.0
18228,7553.0
18229,10931.0
18230,689.0
18231,526.0
18232,2871.0
18233,1279.0
18234,3175.0
18235,470.0
18236,5520.0
18237,5362.0
18238,502.0
18239,5020.0
18240,723.0
18241,1200.0
18242,13214.0
18243,1133.0
18244,516.0
18245,602.0
18246,8427.0
18247,18552.0
18248,765.0
18249,5421.0
18250,2319.0
18251,4249.0
18252,3790.0
18253,2351.0
18254,6917.0
18256,2782.0
18257,3269.0
18258,3450.0
18259,3965.0
18260,5653.0
18261,7539.0
18262,10681.0
18263,1966.0
18264,1861.0
18265,7240.0
18266,4239.0
18267,3143.0
18268,2184.0
18269,5515.0
18270,6662.0
18271,967.0
18272,952.0
18273,837.0
18274,17952.0
18275,9248.0
18276,7422.0
18277,2224.0
18278,12327.0
18279,1061.0
18280,18376.0
18281,561.0
18282,746.0
18283,7187.0
18284,4899.0
18285,7227.0
18286,1115.0
18287,975.0
18288,6595.0
18289,1080.0
18290,9872.0
18291,435.0
18292,9494.0
18293,4468.0
18294,4718.0
18295,646.0
18296,698.0
18297,4523.0
18298,1625.0
18299,838.0
18300,9645.0
18301,600.0
18302,961.0
18303,2177.0
18304,580.0
18305,566.0
18306,1872.0
18307,790.0
18308,1749.0
18309,1428.0
18310,4950.0
18311,9131.0
18312,828.0
18313,3248.0
18314,1393.0
18315,477.0
18316,544.0
18317,1359.0
18318,3951.0
18319,3160.0
18320,9483.0
18321,5373.0
18322,5014.0
18323,1076.0
18324,2096.0
18325,2907.0
18326,2655.0
18327,8043.0
18328,695.0
18329,2947.0
18330,743.0
18331,7573.0
18332,523.0
18333,743.0
18334,5014.0
18335,740.0
18336,864.0
18337,6889.0
18338,9391.0
18339,9645.0
18340,1069.0
18341,680.0
18342,1715.0
18343,1803.0
18344,5198.0
18345,670.0
18346,5533.0
18347,526.0
18348,2844.0
18349,11796.0
18350,3276.0
18351,4146.0
18352,1002.0
18353,537.0
18354,1268.0
18355,4824.0
18356,829.0
18357,3546.0
18358,2751.0
18359,1662.0
18360,1080.0
18361,2513.0
18362,421.0
18363,1439.0
18364,982.0
18365,6994.0
18366,4476.0
18367,9281.0
18368,1892.0
18369,858.0
18370,10304.0
18371,16410.0
18372,1819.0
18373,4738.0
18374,17405.0
18375,2571.0
18376,10558.0
18377,326.0
18378,598.0
18379,4989.0
18380,5002.0
18381,327.0
18382,4182.0
18383,8580.0
18384,882.0
18385,485.0
18386,13767.0
18387,4047.0
18388,6046.0
18389,561.0
18390,2401.0
18391,625.0
18392,814.0
18393,3885.0
18394,790.0
18395,3787.0
18396,2293.0
18397,9271.0
18398,5619.0
18399,4547.0
18400,702.0
18401,5001.0
18402,15175.0
18403,5070.0
18404,3800.0
18405,801.0
18406,5544.0
18407,3734.0
18408,1680.0
18409,3845.0
18410,2719.0
18411,1378.0
18412,882.0
18413,2285.0
18414,14298.0
18415,771.0
18416,2644.0
18417,3246.0
18418,867.0
18419,4060.0
18420,402.0
18421,2811.0
18422,4989.0
18423,6284.0
18424,3340.0
18425,672.0
18426,1758.0
18427,478.0
18428,1167.0
18429,743.0
18430,1063.0
18431,967.0
18432,1125.0
18433,945.0
18434,10129.0
18435,16955.0
18436,818.0
18437,2593.0
18438,1662.0
18439,3192.0
18440,530.0
18441,668.0
18442,942.0
18443,5910.0
18444,15032.0
18445,1187.0
18446,698.0
18447,3669.0
18448,911.0
18449,526.0
18450,2981.0
18451,1654.0
18452,2974.0
18453,7463.0
18454,9071.0
18455,1408.0
18456,1318.0
18457,3734.0
18458,1643.0
18459,9178.0
18460,14209.0
18461,1040.0
18462,844.0
18463,879.0
18464,16694.0
18465,17267.0
18466,911.0
18467,1631.0
18468,4696.0
18469,12321.0
18470,6748.0
18471,3335.0
18472,11129.0
18473,5430.0
18474,3075.0
18475,525.0
18476,3844.0
18477,7357.0
18478,16304.0
18479,949.0
18480,17036.0
18481,10305.0
18482,777.0
18483,15729.0
18484,6350.0
18485,1656.0
18486,2603.0
18487,828.0
18488,1566.0
18489,6770.0
18490,5751.0
18491,4855.0
18492,1061.0
18493,4689.0
18494,880.0
18495,5504.0
18496,886.0
18497,5125.0
18498,7983.0
18499,3873.0
18500,1250.0
18501,506.0
